"
											龙景花园
										",4室2厅,155.59㎡,中层（共5层）,东北向,2006年建,浣花小区-百卉路21号,465,29886元/㎡
"
											东立光华杏林
										",1室1厅,50.72㎡,中层（共21层）,北向,2010年建,万家湾-同辉南路256号,65,12815元/㎡
"
											金阳易诚国际
										",2室1厅,75.2㎡,高层（共22层）,南向,2014年建,万家湾-培华路399号,125,16622元/㎡
"
											西子香荷
										",3室2厅,124.07㎡,中层（共32层）,南向,2010年建,内光华-西子香荷琼楼路99号,398,32078元/㎡
"
											贝森兴苑
										",2室1厅,70.94㎡,中层（共7层）,南向,2000年建,贝森-贝双街2号(海宁西苑旁),116,16351元/㎡
"
											华润金悦湾
										",4室3厅,249㎡,中层（共22层）,东北向,2014年建,外金沙-华润金悦湾清波路77号,630,25301元/㎡
"
											金沙鹭岛四期
										",2室1厅,77.28㎡,中层（共32层）,西向,2017年建,内金沙-金沙鹭岛四期金阳路377号,187,24197元/㎡
"
											大石东路9号院
										",3室2厅,107.89㎡,高层（共7层）,南北向,2015年建,浣花小区-大石东路9号,156,14459元/㎡
"
											长顺上街125号院
										",2室1厅,78.22㎡,低层（共7层）,南向,2015年建,天府广场-长顺上街125号,163,20838元/㎡
"
											蓝光凯丽美域
										",3室1厅,89.13㎡,低层（共31层）,西南向,2010年建,内金沙-蓝光凯丽美域金祥路55号,238,26702元/㎡
"
											青羊恒大翡翠华庭
										",3室2厅,135.83㎡,高层（共22层）,北向,2015年建,内光华-光华南三路(万家湾公交总站旁),340,25031元/㎡
"
											东原时光道
										",3室2厅,80.67㎡,中层（共22层）,南向,2016年建,外光华-光华大道一段(大公园对面),190,23552元/㎡
"
											铸信境界
										",4室2厅,140.92㎡,中层（共28层）,北向,2009年建,贝森-铸信境界贝森路323号,299,21217元/㎡
"
											荣富西城尚锦
										",2室2厅,76.25㎡,高层（共22层）,北向,2015年建,外光华-光华大道一段光华东三路580号 (大公园旁),182,23868元/㎡
"
											西子香荷
										",3室1厅,92.01㎡,低层（共33层）,西向,2010年建,内光华-西子香荷琼楼路99号,280,30431元/㎡
"
											远鸿锦悦金沙公寓
										",2室1厅,47㎡,中层（共20层）,南向,2019年建,内金沙-远鸿锦悦金沙公寓,67,14255元/㎡
"
											金沙云庭
										",3室2厅,95.67㎡,中层（共12层）,西南向,2012年建,内金沙-金沙云庭金阳路152号,310,32403元/㎡
"
											荣盛花语城
										",1室1厅,41.74㎡,中层（共20层）,西南向,2014年建,外光华-青羊区光华东一路75号,95,22759元/㎡
"
											清河阳光
										",3室1厅,139.7㎡,高层（共18层）,东向,2010年建,外光华-月华路23号,208,14889元/㎡
"
											蜀华街32号院
										",3室2厅,103.78㎡,高层（共6层）,东南向,2015年建,天府广场-蜀华街32号,276,26594元/㎡
"
											海亮爱金沙
										",2室1厅,65.25㎡,中层（共22层）,东北向,2020年建,外金沙-蜀鑫路与公园路交汇处(华润·金悦湾旁),133,20383元/㎡
"
											清江美庐
										",2室1厅,60.17㎡,中层（共18层）,西向,2020年建,外光华-万花一路301号,104.1,17300元/㎡
"
											中铁西城
										",4室2厅,116.1㎡,中层（共9层）,西南向,2012年建,万家湾-光华大道一段398号,335,28854元/㎡
"
											金沙西园二期
										",4室2厅,138.9㎡,中层（共6层）,西南向,2009年建,内金沙-金沙西园二期金阳路121号,372,26781元/㎡
"
											中铁瑞景颐城
										",2室2厅,82.35㎡,低层（共21层）,东向,2013年建,万家湾-培风村10组成飞大道383号,178,21615元/㎡
"
											兴城融域
										",2室1厅,63.31㎡,中层（共11层）,南向,2009年建,外光华-培中路82号,89,14057元/㎡
"
											西二道街社区
										",2室0厅,53.56㎡,低层（共7层）,西北向,2015年建,八宝街-天府广场附近西二道街,97,18110元/㎡
"
											元益花园
										",3室2厅,114㎡,低层（共21层）,西向,2014年建,外光华-光华大道一段866号,178.5,15657元/㎡
"
											旭和倾城
										",4室2厅,121.69㎡,高层（共29层）,东南向,2015年建,天府广场-小南街101号(人民公园旁),368,30240元/㎡
"
											怀源公寓
										",3室2厅,137.5㎡,低层（共9层）,西南向,2015年建,浣花小区-青羊区锦里西路111号,283,20581元/㎡
"
											中铁西城
										",3室2厅,116㎡,中层（共18层）,西向,2012年建,万家湾-光华大道一段398号,335,28879元/㎡
"
											长虹和悦府
										",3室1厅,88.59㎡,高层（共20层）,南向,2015年建,万家湾-光华北一路527号,195,22011元/㎡
"
											西岸蒂景
										",1室1厅,50.79㎡,低层（共12层）,北向,2004年建,八宝街-西岸蒂景西大街88号,108,21264元/㎡
"
											蓝光凯丽美域
										",3室2厅,100.62㎡,中层（共31层）,东南向,2010年建,内金沙-金祥路55号,280,27827元/㎡
"
											优品道一期
										",4室2厅,180.34㎡,中层（共11层）,东南向,2015年建,贝森-青羊大道99号,475,26339元/㎡
"
											保利金香槟
										",3室2厅,110.94㎡,中层（共18层）,南向,2012年建,外金沙-保利金香槟蜀鑫路105号,261.9,23607元/㎡
"
											仁和金沙
										",1室1厅,53.64㎡,中层（共27层）,西南向,2009年建,内金沙-仁和金沙金祥路6号(西单国际商城旁),105,19574元/㎡
"
											兴城融域
										",3室2厅,129.69㎡,低层（共11层）,东向,2014年建,外光华-培中路82号,158,12182元/㎡
"
											清溪雅筑
										",2室2厅,68.8㎡,高层（共18层）,西向,2014年建,外光华-培风路271号,108,15697元/㎡
"
											荣盛花语城
										",3室1厅,72.63㎡,高层（共17层）,南向,2014年建,外光华-青羊区光华东一路75号,163.6,22525元/㎡
"
											金沙西园三期
										",4室2厅,135.9㎡,高层（共11层）,南向,2012年建,内金沙-金沙西园三期金阳路112号,358,26342元/㎡
"
											揽胜金沙
										",2室1厅,55.39㎡,中层（共35层）,东南向,2012年建,内金沙-清江西路90号,132,23831元/㎡
"
											西二道街社区
										",3室2厅,108㎡,中层（共7层）,南北向,1994年建,八宝街-天府广场附近西二道街,205,18981元/㎡
"
											光华锦苑
										",3室1厅,131.59㎡,低层（共21层）,东向,2013年建,万家湾-光华北六路216号,318,24165元/㎡
"
											中海金沙府
										",4室2厅,199.81㎡,中层（共31层）,西南向,2012年建,内金沙-中海金沙府,780,39037元/㎡
"
											上城生活馆
										",3室1厅,126.63㎡,中层（共11层）,东北向,2014年建,贝森-东顺路191号,235,18558元/㎡
"
											优品道四期
										",2室2厅,77.82㎡,高层（共31层）,南北向,2013年建,贝森-优品道四期优品街77号,232.5,29876元/㎡
"
											元益花园
										",2室2厅,78.54㎡,中层（共21层）,北向,2015年建,外光华-光华大道一段866号,130,16552元/㎡
"
											中海金沙府
										",4室2厅,178.52㎡,中层（共31层）,西南向,2012年建,内金沙-中海金沙府,672,37642元/㎡
"
											成都花园翠雍华庭
										",3室2厅,143.47㎡,低层（共11层）,南向,2015年建,贝森-青羊大道8号,305,21258元/㎡
"
											保利金香槟
										",3室2厅,110.98㎡,高层（共18层）,东北向,2012年建,外金沙-蜀鑫路105号,259,23337元/㎡
"
											金阳易诚国际
										",2室1厅,59.74㎡,高层（共22层）,南向,2014年建,万家湾-培华路399号,114,19082元/㎡
"
											清河阳光
										",2室1厅,90.64㎡,高层（共18层）,南向,2014年建,外光华-月华路23号,126,13901元/㎡
"
											锦都
										",2室1厅,54.18㎡,中层（共25层）,东南向,2004年建,顺城街-通惠门路3号,155,28608元/㎡
"
											青羊恒大翡翠华庭
										",3室1厅,88.48㎡,高层（共22层）,南北向,2017年建,内光华-光华南三路(万家湾公交总站旁),265,29950元/㎡
"
											中大君悦金沙一期
										",3室2厅,134.06㎡,高层（共18层）,西南向,2008年建,内金沙-中大君悦金沙一期蜀辉路19号,360,26853元/㎡
"
											蓝光COCO金沙一期
										",2室1厅,65.19㎡,中层（共22层）,西北向,2015年建,外金沙-青羊区清涟路27号,128,19634元/㎡
"
											中铁双龙湾
										",2室1厅,85.36㎡,低层（共20层）,东南向,2008年建,外金沙-清水滨河路788号,147,17221元/㎡
"
											时光俊园
										",3室2厅,85.16㎡,高层（共21层）,西向,2014年建,万家湾-青羊区光华西三路30号,206,24189元/㎡
"
											汇厦花园
										",3室2厅,135.86㎡,低层（共6层）,东西向,2014年建,杜甫草堂-草堂北支路56号,320,23553元/㎡
"
											现代城
										",2室1厅,89.61㎡,高层（共31层）,东南向,2014年建,浣花小区-锦里西路119号,161.9,18067元/㎡
"
											长富新城
										",2室1厅,73.19㎡,高层（共25层）,西南向,2007年建,长顺街-通惠门路69号,212,28965元/㎡
"
											蓝光凯丽美域
										",3室2厅,100.62㎡,中层（共31层）,东南向,2010年建,内金沙-金祥路55号,280,27827元/㎡
"
											学府春
										",2室2厅,86.03㎡,高层（共10层）,北向,2004年建,内光华-光华村街58号,119,13832元/㎡
"
											贝森兴苑
										",2室1厅,65.98㎡,中层（共7层）,南向,2015年建,贝森-贝双街2号(海宁西苑旁),110,16671元/㎡
"
											方池街28号院
										",3室1厅,127.5㎡,中层（共8层）,东南向,2015年建,天府广场-方池街28号,330,25882元/㎡
"
											光华逸家
										",3室1厅,73.78㎡,中层（共22层）,东向,2014年建,万家湾-青羊区光华东三路401号,166.66,22588元/㎡
"
											成都花园望郡
										",3室2厅,129.66㎡,低层（共11层）,南北向,2005年建,贝森-青羊大道8号附3,288,22211元/㎡
"
											东立光华杏林
										",3室2厅,86.81㎡,高层（共21层）,南向,2010年建,万家湾-同辉南路256号,131,15090元/㎡
"
											东原时光道
										",2室1厅,60㎡,中层（共22层）,东向,2016年建,外光华-光华大道一段(大公园对面),122,20333元/㎡
"
											清溪东路1号院
										",2室1厅,75.87㎡,中层（共7层）,南向,1998年建,石人小区-清溪东路1号,98.8,13022元/㎡
"
											公元西
										",2室2厅,86.78㎡,高层（共32层）,东南向,2012年建,内金沙-公元西金沙遗址路68号,212,24429元/㎡
"
											清溪雅筑
										",2室2厅,70.57㎡,低层（共18层）,东南向,2012年建,外光华-培风路271号,105,14878元/㎡
"
											颐和京都
										",3室1厅,110.45㎡,中层（共29层）,南向,2016年建,外光华-培风路276号,248,22453元/㎡
"
											草堂医院宿舍
										",3室1厅,75.5㎡,高层（共4层）,南向,1999年建,浣花小区-大石西路62号,168,22251元/㎡
"
											上翔街28号院
										",3室1厅,72.43㎡,高层（共6层）,东南向,1985年建,顺城街-上翔街32号,215,29683元/㎡
"
											华府金沙
										",4室2厅,192㎡,低层（共27层）,东北向,2008年建,内金沙-华府金沙蜀源路1号(金沙西单商场旁),480,25000元/㎡
"
											怡馨花园
										",3室2厅,153.01㎡,中层（共11层）,南向,2015年建,西南财大-二环路西一段89号,248,16208元/㎡
"
											守经街6号院
										",1室1厅,43.8㎡,高层（共7层）,西南向,1996年建,八宝街-守经街6号(近万和广场),80,18264元/㎡
"
											省医院宿舍
										",2室1厅,57.9㎡,低层（共7层）,东南向,1990年建,杜甫草堂-清江东路5号,85.8,14818元/㎡
"
											保利金香槟
										",3室1厅,89.9㎡,高层（共22层）,西南向,2011年建,外金沙-保利金香槟蜀鑫路105号,185,20578元/㎡
"
											清水路苑
										",3室2厅,127㎡,中层（共18层）,东南向,2012年建,苏坡-武青北路西货站路312号,194,15275元/㎡
"
											阳城心灵家园
										",2室1厅,85.76㎡,高层（共20层）,南向,2013年建,万家湾-青羊区培华路312号,185,21571元/㎡
"
											金沙园二期
										",2室1厅,94.64㎡,高层（共11层）,东南向,2004年建,内金沙-青羊大道209号,160,16906元/㎡
"
											水木光华
										",2室1厅,51.3㎡,高层（共11层）,西向,2014年建,内光华-青羊大道16号,95,18518元/㎡
"
											凯德风尚
										",5室2厅,237.23㎡,低层（共17层）,南向,2012年建,万家湾-苏坡中路8号,640,26978元/㎡
"
											人民中路一段6号院
										",3室1厅,75.58㎡,低层（共7层）,东南向,2015年建,天府广场-人民中路一段6号,280,37046元/㎡
"
											水木光华
										",3室1厅,82㎡,低层（共6层）,南向,2004年建,内光华-水木光华青羊大道16号,188,22926元/㎡
"
											清溪雅筑
										",2室1厅,67.66㎡,低层（共18层）,东向,2015年建,外光华-培风路271号,110,16257元/㎡
"
											元益花园
										",2室1厅,89㎡,中层（共21层）,南向,2014年建,外光华-光华大道一段866号,140,15730元/㎡
"
											蓝光凯丽美域
										",3室2厅,100.62㎡,低层（共31层）,东南向,2010年建,内金沙-蓝光凯丽美域金祥路55号,290,28821元/㎡
"
											中铁西城
										",2室2厅,89.67㎡,低层（共32层）,南向,2014年建,万家湾-光华大道一段398号,232,25872元/㎡
"
											金鹏街176号院
										",2室1厅,77.08㎡,中层（共5层）,南北向,2015年建,内金沙-金鹏街176号,128,16606元/㎡
"
											优品道二期
										",2室1厅,90.22㎡,中层（共18层）,东南向,2007年建,贝森-青羊大道99号,235,26047元/㎡
"
											龙湖翠微清波A区
										",3室2厅,140.71㎡,中层（共14层）,东西向,2008年建,外金沙-金福路419号,315,22386元/㎡
"
											西子香荷
										",4室2厅,141.01㎡,高层（共32层）,南北向,2010年建,内光华-西子香荷琼楼路99号,388,27515元/㎡
"
											仁厚街社区
										",2室2厅,56.34㎡,高层（共6层）,东南向,1990年建,天府广场-仁厚街41号(仁厚街与长顺上街交叉),123,21831元/㎡
"
											凯德风尚
										",3室1厅,92㎡,低层（共19层）,西向,2012年建,万家湾-苏坡中路8号,207.6,22565元/㎡
"
											恒宾园
										",3室2厅,149.94㎡,中层（共5层）,东向,2000年建,浣花小区-大石西路18号,405.5,27044元/㎡
"
											大陆紫云金沙
										",2室1厅,86.23㎡,中层（共31层）,西向,2015年建,贝森-清江西路288号,186,21570元/㎡
"
											华润金悦湾
										",4室2厅,158㎡,中层（共22层）,东西向,2016年建,外金沙-清波路77号,480,30379元/㎡
"
											马王庙街26号院
										",2室1厅,73.9㎡,中层（共7层）,南向,2015年建,草市街-马王庙街26号,98,13261元/㎡
"
											四川省卫生管理干部学
										",2室1厅,64.11㎡,高层（共6层）,南向,2014年建,天府广场-文庙西街31号,172,26828元/㎡
"
											群康路40号院
										",2室1厅,62㎡,高层（共7层）,南北向,2002年建,西南财大-群康路40号院群康路40号,89,14354元/㎡
"
											中大君悦金沙三期
										",2室2厅,88.65㎡,中层（共23层）,南向,2009年建,内金沙-金祥路15号,216,24365元/㎡
"
											凯德风尚
										",2室1厅,80.54㎡,中层（共19层）,东向,2012年建,万家湾-苏坡中路8号,160,19865元/㎡
"
											元益花园
										",3室2厅,84.54㎡,中层（共21层）,东西向,2014年建,外光华-光华大道一段866号,139.5,16501元/㎡
"
											成都花园上城
										",3室1厅,125.27㎡,低层（共22层）,南向,2014年建,贝森-家园南街1号,288,22990元/㎡
"
											金沙西园四期
										",2室2厅,89㎡,高层（共26层）,西北向,2009年建,内金沙-金沙西园四期金鹏街109号,216,24269元/㎡
"
											福华新起点
										",3室1厅,97.92㎡,高层（共17层）,东向,2015年建,天府广场-小南街128号,217.8,22242元/㎡
"
											荣富西城尚锦
										",3室2厅,77.18㎡,中层（共22层）,南向,2015年建,外光华-光华大道一段光华东三路580号 (大公园旁),180,23322元/㎡
"
											颐和京都
										",2室2厅,89㎡,中层（共21层）,北向,2015年建,外光华-培风路276号,164.8,18516元/㎡
"
											中大君悦金沙一期
										",3室2厅,92㎡,高层（共30层）,南北向,2009年建,内金沙-蜀辉路19号,238,25869元/㎡
"
											瑞联路249号院
										",2室1厅,69㎡,低层（共6层）,南向,2015年建,内光华-瑞联路249号,100,14492元/㎡
"
											瑞景光华
										",4室2厅,160㎡,中层（共12层）,西向,2008年建,内光华-瑞景光华瑞星路99号,343,21437元/㎡
"
											光华馨地
										",3室1厅,96.85㎡,中层（共11层）,北向,2014年建,贝森-青羊大道98号,194,20030元/㎡
"
											中铁西城
										",3室2厅,86㎡,高层（共18层）,北向,2012年建,万家湾-光华大道一段398号,280,32558元/㎡
"
											中海金沙府
										",4室2厅,199.81㎡,高层（共31层）,西南向,2012年建,内金沙-中海金沙府,619,30979元/㎡
"
											水木光华
										",2室1厅,88.8㎡,高层（共6层）,南向,2004年建,内光华-青羊大道16号,158,17792元/㎡
"
											东立清水河畔
										",2室1厅,76.03㎡,高层（共23层）,北向,2007年建,外金沙-东立清水河畔金福南路55号,100,13152元/㎡
"
											西府少城
										",3室2厅,89.71㎡,低层（共33层）,东南向,2010年建,天府广场-小南街109号,258,28759元/㎡
"
											金沙兰亭
										",2室2厅,89.94㎡,低层（共16层）,南北向,2007年建,内金沙-金泽路1号(金沙遗址正门附近),200,22237元/㎡
"
											蓝光凯丽美域
										",3室2厅,79.65㎡,高层（共31层）,东北向,2012年建,内金沙-蓝光凯丽美域金祥路55号,219,27495元/㎡
"
											石人南路39号院
										",2室1厅,56.48㎡,低层（共7层）,南向,1996年建,石人小区-石人南路39号,77.5,13721元/㎡
"
											佳兆业广场
										",3室2厅,96.92㎡,低层（共15层）,西北向,2012年建,外光华-佳兆业广场,168,17333元/㎡
"
											建发金沙里
										",2室1厅,83.01㎡,低层（共25层）,东南向,2012年建,内金沙-建发金沙里蜀辉路588号,233.4,28117元/㎡
"
											悠然雅舍
										",3室2厅,128.52㎡,低层（共7层）,西南向,2015年建,府南新区-同善桥横街9号附4,185,14394元/㎡
"
											时代尊城
										",4室2厅,173.71㎡,低层（共11层）,东南向,2014年建,内光华-东坡路399号,455,26193元/㎡
"
											世纪金沙二期
										",3室2厅,117㎡,中层（共24层）,东南向,2007年建,内金沙-世纪金沙二期蜀辉路230号,260,22222元/㎡
"
											中海金沙府
										",3室2厅,157.6㎡,中层（共31层）,南向,2012年建,内金沙-中海金沙府,480,30456元/㎡
"
											华府金沙
										",2室2厅,77.65㎡,低层（共31层）,东向,2015年建,内金沙-蜀源路1号(金沙西单商场旁),169,21764元/㎡
"
											天合凯旋天际湾
										",2室1厅,87.18㎡,中层（共35层）,东向,2011年建,内光华-内光华东坡大道339号(毗邻清水河),250,28676元/㎡
"
											长顺上街251号院
										",2室1厅,64.27㎡,中层（共7层）,南向,1999年建,长顺街-长顺上街251号,154,23961元/㎡
"
											公元西
										",3室2厅,86.71㎡,高层（共33层）,东北向,2012年建,内金沙-公元西金沙遗址路68号,235,27101元/㎡
"
											多子巷小区
										",3室2厅,102㎡,高层（共7层）,东南向,1990年建,天府广场-多子巷13号(仁厚街泡小对面),332,32549元/㎡
"
											牧电路12号院
										",2室1厅,62.42㎡,高层（共7层）,东向,1996年建,杜甫草堂-牧电路12号,89.7,14370元/㎡
"
											中房金沙海棠
										",2室2厅,89.72㎡,中层（共18层）,南向,2015年建,外金沙-蜀鑫东路88号,175,19505元/㎡
"
											印象金沙
										",2室1厅,86.73㎡,低层（共11层）,东南向,2014年建,内金沙-金阳路390号,179,20638元/㎡
"
											朗基龙堂
										",2室1厅,77.38㎡,低层（共27层）,南向,2010年建,内光华-东坡北二路687号,179,23132元/㎡
"
											锦绣朋城
										",2室1厅,65.19㎡,高层（共11层）,西北向,2004年建,贝森-双新北路1号,97,14879元/㎡
"
											金沙揽胜二期
										",2室1厅,90.06㎡,低层（共29层）,北向,2007年建,贝森-清江中路63号,156,17321元/㎡
"
											兴城融域
										",2室2厅,62.43㎡,低层（共11层）,南向,2009年建,外光华-培中路82号,86,13775元/㎡
"
											方池街33号院
										",2室1厅,47.74㎡,高层（共7层）,东北向,2014年建,长顺街-方池街33号,150,31420元/㎡
"
											金阳易诚国际
										",2室2厅,76.25㎡,低层（共22层）,北向,2012年建,万家湾-培华路399号,107,14032元/㎡
"
											长虹和悦府
										",3室1厅,70.1㎡,低层（共20层）,南向,2015年建,万家湾-光华北一路527号,155,22111元/㎡
"
											元益花园
										",2室1厅,55.48㎡,中层（共21层）,北向,2014年建,外光华-光华大道一段866号,98.5,17754元/㎡
"
											龙湖翠微清波B区
										",3室2厅,130.66㎡,低层（共18层）,北向,2011年建,外金沙-龙湖翠微清波B区金福路428号,258,19745元/㎡
"
											中铁西城
										",5室1厅,121㎡,中层（共18层）,东南向,2012年建,万家湾-光华大道一段398号,398,32892元/㎡
"
											清河阳光
										",2室2厅,87.68㎡,高层（共26层）,南北向,2010年建,外光华-月华路23号,124,14142元/㎡
"
											卧龙晓城
										",5室2厅,169.67㎡,高层（共6层）,南向,2015年建,贝森-青羊大道288号,283,16679元/㎡
"
											朗基龙堂
										",2室1厅,79.18㎡,中层（共27层）,南北向,2014年建,内光华-东坡北二路687号,185,23364元/㎡
"
											清水路苑
										",2室1厅,89.37㎡,低层（共18层）,东南向,2012年建,苏坡-武青北路西货站路312号,135.5,15161元/㎡
"
											卧龙晓城
										",3室2厅,118㎡,低层（共6层）,东向,2015年建,贝森-青羊大道288号,177,15000元/㎡
"
											青羊教师公寓
										",2室1厅,77.83㎡,高层（共7层）,南向,2015年建,府南新区-双清中路98号,82,10535元/㎡
"
											中海金沙府
										",3室2厅,177.26㎡,高层（共31层）,西南向,2012年建,内金沙-中海金沙府,560,31592元/㎡
"
											凯德风尚
										",2室2厅,81.78㎡,中层（共19层）,南向,2015年建,万家湾-苏坡中路8号,188,22988元/㎡
"
											欧韵金沙
										",2室1厅,81.4㎡,低层（共18层）,西南向,2013年建,内金沙-金牛区蜀辉路686号,188,23095元/㎡
"
											光华逸家
										",3室1厅,70.5㎡,高层（共17层）,北向,2015年建,万家湾-青羊区光华东三路401号,172,24397元/㎡
"
											中大君悦金沙九期
										",3室2厅,101.49㎡,高层（共32层）,西南向,2016年建,内金沙-中大君悦金沙九期,242,23844元/㎡
"
											石人南路100号院
										",2室2厅,71.48㎡,中层（共7层）,南向,1996年建,石人小区-石人南路100号院石人南路100号,85,11891元/㎡
"
											碧华邻
										",3室2厅,146㎡,中层（共18层）,南向,2007年建,内光华-东坡北三路99号,370,25342元/㎡
"
											金沙西园三期
										",2室2厅,89.2㎡,高层（共11层）,西北向,2007年建,内金沙-金沙西园三期金阳路112号,228,25560元/㎡
"
											金林半岛
										",3室2厅,161.44㎡,中层（共4层）,东南向,2006年建,杜甫草堂-草堂路33号,758,46952元/㎡
"
											金沙园二期
										",2室1厅,94.64㎡,高层（共11层）,东南向,2004年建,内金沙-青羊大道209号,160,16906元/㎡
"
											西岸蒂景
										",1室1厅,42㎡,低层（共15层）,南北向,2003年建,八宝街-西大街88号,81,19285元/㎡
"
											北大花园
										",3室2厅,118㎡,中层（共10层）,北向,2015年建,草市街-新开寺街88号,194.5,16483元/㎡
"
											橙花风景
										",2室1厅,82㎡,低层（共28层）,北向,2008年建,内光华-玉宇路998号,182,22195元/㎡
"
											凯德风尚
										",4室2厅,178.97㎡,高层（共18层）,南向,2012年建,万家湾-苏坡中路8号,510,28496元/㎡
"
											锦绣光华
										",3室2厅,129㎡,中层（共21层）,南向,2015年建,外光华-中坝街29号,226,17519元/㎡
"
											紫御熙庭
										",2室1厅,69.54㎡,中层（共21层）,西向,2017年建,光华-紫御熙庭,162.6,23382元/㎡
"
											蓝光COCO金沙一期
										",2室2厅,65.59㎡,低层（共18层）,东西向,2014年建,外金沙-青羊区清涟路27号,150,22869元/㎡
"
											长富新城
										",2室1厅,73.19㎡,高层（共25层）,西南向,2007年建,长顺街-通惠门路69号,212,28965元/㎡
"
											保利香槟光华
										",4室2厅,98.43㎡,低层（共21层）,东南向,2014年建,万家湾-光华东五路255号,340,34542元/㎡
"
											万科金色领域
										",3室2厅,88.47㎡,高层（共24层）,东向,2012年建,万家湾-光华南三路88号,227.5,25714元/㎡
"
											东原时光道
										",2室1厅,58.01㎡,低层（共22层）,北向,2015年建,外光华-光华大道一段(大公园对面),120,20686元/㎡
"
											蓝光SOFA社区
										",2室2厅,78.06㎡,低层（共20层）,南向,2011年建,万家湾-成飞大道南段238号,158,20240元/㎡
"
											颐和京都
										",3室1厅,88.46㎡,低层（共24层）,东向,2012年建,外光华-培风路276号,188,21252元/㎡
"
											中铁西城
										",3室2厅,84.53㎡,高层（共18层）,东向,2014年建,万家湾-光华大道一段398号,233,27564元/㎡
"
											壹号公馆
										",1室1厅,42㎡,中层（共31层）,南北向,2017年建,八宝街-人民中路三段1号,53,12619元/㎡
"
											龙景花园
										",3室2厅,138.71㎡,中层（共5层）,南向,2006年建,浣花小区-百卉路21号,430,30999元/㎡
"
											清溪南街5号院
										",2室1厅,61.4㎡,中层（共7层）,南向,1997年建,府南新区-清溪南街5号,73,11889元/㎡
"
											光华馨地
										",1室1厅,54.76㎡,中层（共11层）,南向,2015年建,贝森-青羊大道98号,86,15704元/㎡
"
											天籁村
										",3室2厅,126.89㎡,中层（共6层）,南向,2002年建,浣花小区-青华北二街32号,189,14894元/㎡
"
											卧龙晓城
										",5室1厅,169.4㎡,高层（共6层）,西向,2015年建,贝森-青羊大道288号,258,15230元/㎡
"
											清溪雅筑
										",2室1厅,73.9㎡,低层（共18层）,西南向,2012年建,外光华-培风路271号,100,13531元/㎡
"
											蓝光COCO蜜城
										",2室1厅,67.2㎡,低层（共24层）,南向,2014年建,贝森-内光华贝森路(宽庭公园旁),150,22321元/㎡
"
											金阳易诚国际
										",3室1厅,105.18㎡,高层（共22层）,南向,2010年建,万家湾-培华路399号,200,19015元/㎡
"
											中铁西城
										",4室2厅,136㎡,中层（共18层）,南北向,2014年建,万家湾-光华大道一段398号,390,28676元/㎡
"
											清水路苑
										",3室2厅,89㎡,中层（共18层）,北向,2012年建,苏坡-武青北路西货站路312号,134,15056元/㎡
"
											荣盛花语城
										",2室2厅,60.19㎡,高层（共17层）,北向,2015年建,外光华-青羊区光华东一路75号,130,21598元/㎡
"
											光华馨地
										",1室1厅,53.28㎡,中层（共11层）,南向,2006年建,贝森-青羊大道98号,89,16704元/㎡
"
											蓝光COCO金沙一期
										",2室2厅,67.83㎡,中层（共18层）,东向,2014年建,外金沙-青羊区清涟路27号,129,19018元/㎡
"
											文庙西街6号院
										",2室1厅,68.83㎡,中层（共7层）,南向,2014年建,天府广场-文庙西街6号,120,17434元/㎡
"
											蜀风花园城一期
										",4室3厅,158㎡,高层（共5层）,东向,2004年建,内金沙-金沙遗址路8号,400,25316元/㎡
"
											优品道一期
										",3室2厅,139.98㎡,低层（共9层）,南向,2006年建,贝森-青羊大道99号,420,30004元/㎡
"
											童子街庭苑
										",4室2厅,156.56㎡,中层（共23层）,西北向,2008年建,顺城街-童子街庭苑童子街29号,340,21716元/㎡
"
											卧龙晓城
										",2室1厅,60.81㎡,低层（共6层）,南向,2003年建,贝森-青羊大道288号,85,13977元/㎡
"
											78号观邸
										",2室1厅,93.24㎡,低层（共32层）,东向,2008年建,天府广场-锦里西路78号,238,25525元/㎡
"
											锦绣朋城
										",2室1厅,65.19㎡,高层（共11层）,西北向,2004年建,贝森-双新北路1号,97,14879元/㎡
"
											听城
										",3室2厅,122.14㎡,中层（共25层）,西南向,2009年建,内金沙-听城蜀源路8号,279,22842元/㎡
"
											清溪雅筑
										",2室1厅,74.54㎡,高层（共18层）,西向,2012年建,外光华-培风路271号,115,15427元/㎡
"
											英伦金沙
										",2室1厅,74.42㎡,中层（共24层）,东南向,2011年建,外金沙-清水滨河路99号(苏坡立交旁),102,13705元/㎡
"
											锦都
										",3室2厅,99.71㎡,中层（共25层）,东南向,2014年建,顺城街-通惠门路3号,345,34600元/㎡
"
											海亮樾金沙
										",3室1厅,78.24㎡,低层（共18层）,西南向,2016年建,外金沙-海亮樾金沙蜀鑫路与清波路交汇处,236,30163元/㎡
"
											海亮樾金沙
										",3室2厅,88㎡,中层（共22层）,东南向,2015年建,外金沙-蜀鑫路与清波路交汇处,246.4,28000元/㎡
"
											西二道街社区
										",1室1厅,39㎡,高层（共7层）,南北向,2000年建,八宝街-天府广场附近西二道街,73.8,18923元/㎡
"
											东立清水河畔
										",2室2厅,79.18㎡,中层（共23层）,东南向,2014年建,外金沙-金福南路55号,122,15407元/㎡
"
											阳城心灵家园
										",4室2厅,203.68㎡,高层（共8层）,南向,2013年建,万家湾-青羊区培华路312号,413,20276元/㎡
"
											东立光华杏林
										",1室1厅,53.5㎡,高层（共21层）,南向,2015年建,万家湾-同辉南路256号,64.8,12112元/㎡
